,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
39683,2020.0,2.0,Rhode Island,All Sexes,15-24 years,0.0,3.0,0.0,0.0,0.0,0.0
39685,2020.0,2.0,Rhode Island,All Sexes,25-34 years,0.0,13.0,0.0,0.0,0.0,0.0
39687,2020.0,2.0,Rhode Island,All Sexes,35-44 years,0.0,17.0,0.0,0.0,0.0,0.0
39689,2020.0,2.0,Rhode Island,All Sexes,45-54 years,0.0,44.0,6.0,0.0,0.0,2.0
39691,2020.0,2.0,Rhode Island,All Sexes,55-64 years,0.0,105.0,4.0,0.0,3.0,4.0
39693,2020.0,2.0,Rhode Island,All Sexes,75-84 years,0.0,223.0,11.0,0.0,4.0,14.0
39694,2020.0,2.0,Rhode Island,All Sexes,85 years and over,0.0,358.0,11.0,0.0,6.0,15.0
39730,2020.0,3.0,Rhode Island,All Sexes,Under 1 year,0.0,4.0,0.0,0.0,0.0,0.0
39733,2020.0,3.0,Rhode Island,All Sexes,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0
39734,2020.0,3.0,Rhode Island,All Sexes,15-24 years,0.0,5.0,0.0,0.0,0.0,0.0
39736,2020.0,3.0,Rhode Island,All Sexes,25-34 years,0.0,14.0,0.0,0.0,5.0,4.0
39738,2020.0,3.0,Rhode Island,All Sexes,35-44 years,1.0,20.0,0.0,0.0,0.0,5.0
39740,2020.0,3.0,Rhode Island,All Sexes,45-54 years,0.0,47.0,5.0,0.0,0.0,7.0
39742,2020.0,3.0,Rhode Island,All Sexes,55-64 years,4.0,114.0,4.0,0.0,0.0,4.0
39744,2020.0,3.0,Rhode Island,All Sexes,75-84 years,3.0,224.0,19.0,6.0,6.0,24.0
39745,2020.0,3.0,Rhode Island,All Sexes,85 years and over,2.0,368.0,24.0,0.0,7.0,29.0
39781,2020.0,4.0,Rhode Island,All Sexes,Under 1 year,0.0,4.0,0.0,0.0,0.0,0.0
39784,2020.0,4.0,Rhode Island,All Sexes,5-14 years,0.0,7.0,0.0,0.0,0.0,0.0
39785,2020.0,4.0,Rhode Island,All Sexes,15-24 years,0.0,3.0,0.0,0.0,0.0,0.0
39787,2020.0,4.0,Rhode Island,All Sexes,25-34 years,4.0,15.0,0.0,0.0,0.0,6.0
39789,2020.0,4.0,Rhode Island,All Sexes,35-44 years,3.0,20.0,6.0,7.0,0.0,3.0
39791,2020.0,4.0,Rhode Island,All Sexes,45-54 years,5.0,52.0,2.0,4.0,0.0,1.0
39793,2020.0,4.0,Rhode Island,All Sexes,55-64 years,32.0,130.0,17.0,11.0,0.0,38.0
39795,2020.0,4.0,Rhode Island,All Sexes,75-84 years,90.0,279.0,49.0,33.0,1.0,107.0
39796,2020.0,4.0,Rhode Island,All Sexes,85 years and over,152.0,475.0,78.0,56.0,8.0,175.0
39832,2020.0,5.0,Rhode Island,All Sexes,Under 1 year,0.0,1.0,0.0,0.0,0.0,0.0
39835,2020.0,5.0,Rhode Island,All Sexes,5-14 years,0.0,2.0,1.0,0.0,0.0,3.0
39836,2020.0,5.0,Rhode Island,All Sexes,15-24 years,0.0,5.0,0.0,0.0,0.0,0.0
39838,2020.0,5.0,Rhode Island,All Sexes,25-34 years,1.0,15.0,6.0,0.0,0.0,4.0
39840,2020.0,5.0,Rhode Island,All Sexes,35-44 years,2.0,31.0,0.0,0.0,0.0,2.0
39842,2020.0,5.0,Rhode Island,All Sexes,45-54 years,10.0,55.0,2.0,3.0,0.0,11.0
39844,2020.0,5.0,Rhode Island,All Sexes,55-64 years,28.0,128.0,18.0,14.0,0.0,32.0
39846,2020.0,5.0,Rhode Island,All Sexes,75-84 years,130.0,309.0,70.0,57.0,0.0,143.0
39847,2020.0,5.0,Rhode Island,All Sexes,85 years and over,221.0,566.0,87.0,69.0,0.0,239.0
39883,2020.0,6.0,Rhode Island,All Sexes,Under 1 year,0.0,2.0,0.0,0.0,0.0,0.0
39886,2020.0,6.0,Rhode Island,All Sexes,5-14 years,6.0,6.0,0.0,0.0,0.0,4.0
39887,2020.0,6.0,Rhode Island,All Sexes,15-24 years,0.0,7.0,3.0,0.0,0.0,2.0
39889,2020.0,6.0,Rhode Island,All Sexes,25-34 years,0.0,13.0,0.0,0.0,0.0,0.0
39891,2020.0,6.0,Rhode Island,All Sexes,35-44 years,5.0,25.0,0.0,0.0,0.0,2.0
39893,2020.0,6.0,Rhode Island,All Sexes,45-54 years,6.0,29.0,7.0,6.0,0.0,2.0
39895,2020.0,6.0,Rhode Island,All Sexes,55-64 years,10.0,122.0,12.0,7.0,0.0,15.0
39897,2020.0,6.0,Rhode Island,All Sexes,75-84 years,31.0,218.0,18.0,11.0,0.0,38.0
39898,2020.0,6.0,Rhode Island,All Sexes,85 years and over,73.0,353.0,37.0,23.0,0.0,87.0
39934,2020.0,7.0,Rhode Island,All Sexes,Under 1 year,0.0,5.0,0.0,0.0,0.0,0.0
39937,2020.0,7.0,Rhode Island,All Sexes,5-14 years,0.0,7.0,0.0,0.0,0.0,0.0
39938,2020.0,7.0,Rhode Island,All Sexes,15-24 years,0.0,8.0,0.0,0.0,0.0,0.0
39940,2020.0,7.0,Rhode Island,All Sexes,25-34 years,8.0,21.0,3.0,8.0,0.0,5.0
39942,2020.0,7.0,Rhode Island,All Sexes,35-44 years,1.0,25.0,4.0,8.0,0.0,4.0
39944,2020.0,7.0,Rhode Island,All Sexes,45-54 years,0.0,32.0,0.0,0.0,0.0,0.0
39946,2020.0,7.0,Rhode Island,All Sexes,55-64 years,7.0,116.0,1.0,3.0,0.0,12.0
39948,2020.0,7.0,Rhode Island,All Sexes,75-84 years,3.0,189.0,14.0,2.0,0.0,19.0
39949,2020.0,7.0,Rhode Island,All Sexes,85 years and over,14.0,270.0,13.0,8.0,0.0,26.0
39985,2020.0,8.0,Rhode Island,All Sexes,Under 1 year,0.0,3.0,0.0,0.0,0.0,0.0
39988,2020.0,8.0,Rhode Island,All Sexes,5-14 years,0.0,2.0,0.0,0.0,0.0,0.0
39989,2020.0,8.0,Rhode Island,All Sexes,15-24 years,0.0,12.0,0.0,0.0,0.0,0.0
39991,2020.0,8.0,Rhode Island,All Sexes,25-34 years,0.0,16.0,0.0,0.0,0.0,0.0
39993,2020.0,8.0,Rhode Island,All Sexes,35-44 years,6.0,22.0,0.0,0.0,0.0,4.0
39995,2020.0,8.0,Rhode Island,All Sexes,45-54 years,1.0,41.0,8.0,2.0,0.0,2.0
39997,2020.0,8.0,Rhode Island,All Sexes,55-64 years,8.0,106.0,5.0,3.0,0.0,10.0
39999,2020.0,8.0,Rhode Island,All Sexes,75-84 years,12.0,194.0,12.0,5.0,0.0,20.0
40000,2020.0,8.0,Rhode Island,All Sexes,85 years and over,17.0,331.0,14.0,5.0,0.0,29.0
40036,2020.0,9.0,Rhode Island,All Sexes,Under 1 year,0.0,1.0,0.0,0.0,0.0,0.0
40039,2020.0,9.0,Rhode Island,All Sexes,5-14 years,0.0,7.0,0.0,0.0,0.0,0.0
40040,2020.0,9.0,Rhode Island,All Sexes,15-24 years,0.0,1.0,0.0,0.0,0.0,0.0
40042,2020.0,9.0,Rhode Island,All Sexes,25-34 years,2.0,20.0,0.0,0.0,0.0,8.0
40044,2020.0,9.0,Rhode Island,All Sexes,35-44 years,0.0,18.0,0.0,0.0,0.0,0.0
40046,2020.0,9.0,Rhode Island,All Sexes,45-54 years,0.0,42.0,5.0,0.0,0.0,4.0
40048,2020.0,9.0,Rhode Island,All Sexes,55-64 years,6.0,109.0,1.0,0.0,0.0,2.0
40050,2020.0,9.0,Rhode Island,All Sexes,75-84 years,13.0,208.0,19.0,10.0,0.0,22.0
40051,2020.0,9.0,Rhode Island,All Sexes,85 years and over,22.0,319.0,25.0,11.0,0.0,36.0
40087,2020.0,10.0,Rhode Island,All Sexes,Under 1 year,0.0,4.0,0.0,0.0,0.0,0.0
40090,2020.0,10.0,Rhode Island,All Sexes,5-14 years,0.0,4.0,0.0,0.0,0.0,0.0
40091,2020.0,10.0,Rhode Island,All Sexes,15-24 years,0.0,5.0,0.0,0.0,0.0,0.0
40093,2020.0,10.0,Rhode Island,All Sexes,25-34 years,0.0,6.0,4.0,0.0,0.0,1.0
40095,2020.0,10.0,Rhode Island,All Sexes,35-44 years,1.0,29.0,8.0,2.0,0.0,7.0
40097,2020.0,10.0,Rhode Island,All Sexes,45-54 years,8.0,43.0,2.0,8.0,0.0,3.0
40099,2020.0,10.0,Rhode Island,All Sexes,55-64 years,2.0,112.0,1.0,4.0,0.0,6.0
40101,2020.0,10.0,Rhode Island,All Sexes,75-84 years,24.0,200.0,22.0,12.0,0.0,34.0
40102,2020.0,10.0,Rhode Island,All Sexes,85 years and over,48.0,347.0,24.0,20.0,0.0,52.0
40138,2020.0,11.0,Rhode Island,All Sexes,Under 1 year,0.0,3.0,0.0,0.0,0.0,0.0
40141,2020.0,11.0,Rhode Island,All Sexes,5-14 years,0.0,2.0,0.0,0.0,0.0,0.0
40142,2020.0,11.0,Rhode Island,All Sexes,15-24 years,0.0,2.0,0.0,0.0,0.0,0.0
40144,2020.0,11.0,Rhode Island,All Sexes,25-34 years,0.0,19.0,0.0,0.0,0.0,0.0
40146,2020.0,11.0,Rhode Island,All Sexes,35-44 years,6.0,22.0,3.0,3.0,0.0,2.0
40148,2020.0,11.0,Rhode Island,All Sexes,45-54 years,7.0,38.0,3.0,1.0,0.0,1.0
40150,2020.0,11.0,Rhode Island,All Sexes,55-64 years,13.0,116.0,10.0,8.0,0.0,17.0
40152,2020.0,11.0,Rhode Island,All Sexes,75-84 years,55.0,237.0,36.0,26.0,0.0,65.0
40153,2020.0,11.0,Rhode Island,All Sexes,85 years and over,96.0,417.0,59.0,39.0,0.0,116.0
40189,2020.0,12.0,Rhode Island,All Sexes,Under 1 year,0.0,8.0,0.0,0.0,0.0,0.0
40192,2020.0,12.0,Rhode Island,All Sexes,5-14 years,0.0,4.0,0.0,0.0,0.0,0.0
40193,2020.0,12.0,Rhode Island,All Sexes,15-24 years,0.0,7.0,0.0,0.0,0.0,0.0
40195,2020.0,12.0,Rhode Island,All Sexes,25-34 years,5.0,15.0,0.0,0.0,0.0,5.0
40197,2020.0,12.0,Rhode Island,All Sexes,35-44 years,5.0,29.0,3.0,0.0,0.0,6.0
40199,2020.0,12.0,Rhode Island,All Sexes,45-54 years,13.0,51.0,8.0,2.0,0.0,15.0
40201,2020.0,12.0,Rhode Island,All Sexes,55-64 years,33.0,130.0,24.0,17.0,0.0,40.0
40203,2020.0,12.0,Rhode Island,All Sexes,75-84 years,129.0,314.0,76.0,64.0,0.0,141.0
40204,2020.0,12.0,Rhode Island,All Sexes,85 years and over,238.0,584.0,113.0,91.0,0.0,260.0
40240,2021.0,1.0,Rhode Island,All Sexes,Under 1 year,0.0,6.0,0.0,0.0,0.0,0.0
40243,2021.0,1.0,Rhode Island,All Sexes,5-14 years,0.0,1.0,0.0,0.0,0.0,0.0
40244,2021.0,1.0,Rhode Island,All Sexes,15-24 years,0.0,2.0,0.0,0.0,0.0,0.0
40246,2021.0,1.0,Rhode Island,All Sexes,25-34 years,1.0,18.0,7.0,0.0,0.0,7.0
40248,2021.0,1.0,Rhode Island,All Sexes,35-44 years,7.0,17.0,5.0,5.0,0.0,5.0
40250,2021.0,1.0,Rhode Island,All Sexes,45-54 years,10.0,49.0,5.0,6.0,0.0,10.0
40252,2021.0,1.0,Rhode Island,All Sexes,55-64 years,36.0,122.0,20.0,18.0,0.0,38.0
40254,2021.0,1.0,Rhode Island,All Sexes,75-84 years,100.0,303.0,56.0,47.0,0.0,109.0
40255,2021.0,1.0,Rhode Island,All Sexes,85 years and over,188.0,513.0,98.0,78.0,8.0,208.0
40291,2021.0,2.0,Rhode Island,All Sexes,Under 1 year,0.0,2.0,0.0,0.0,0.0,0.0
40294,2021.0,2.0,Rhode Island,All Sexes,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0
40295,2021.0,2.0,Rhode Island,All Sexes,15-24 years,0.0,6.0,0.0,0.0,0.0,0.0
40297,2021.0,2.0,Rhode Island,All Sexes,25-34 years,0.0,18.0,6.0,0.0,0.0,3.0
40299,2021.0,2.0,Rhode Island,All Sexes,35-44 years,0.0,22.0,0.0,0.0,0.0,0.0
